,id,Mandatory properties,Recommended properties
9685,https://bio.tools/acrdetector,100.0,50.0
9686,https://bio.tools/i6ma-stack,100.0,37.5
9687,https://bio.tools/clustvis,100.0,75.0
9688,https://bio.tools/nnperm,100.0,50.0
9689,https://bio.tools/emtome,100.0,25.0
9690,https://bio.tools/gosummaries,100.0,62.5
9691,https://bio.tools/catapult,100.0,50.0
9692,https://bio.tools/seqlogofig,100.0,50.0
9693,https://bio.tools/pubchem_pte,100.0,50.0
9694,https://bio.tools/kinmutrf,100.0,62.5
9695,https://bio.tools/bonzeb,100.0,62.5
9696,https://bio.tools/taxgetrank,100.0,75.0
9697,https://bio.tools/virdb,100.0,37.5
9698,https://bio.tools/snpack,100.0,75.0
9699,https://bio.tools/fgdb,100.0,50.0
9700,https://bio.tools/masttreedist,100.0,50.0
9701,https://bio.tools/AdhereR_autogenerated,100.0,37.5
9702,https://bio.tools/rrdf,100.0,50.0
9703,https://bio.tools/pcqc,100.0,37.5
9704,https://bio.tools/mib2,100.0,50.0
9705,https://bio.tools/dose,100.0,75.0
9706,https://bio.tools/gelymac,100.0,37.5
9707,https://bio.tools/LRScaf,100.0,50.0
9708,https://bio.tools/pubarray,100.0,50.0
9709,https://bio.tools/virus-ckb,100.0,37.5
9710,https://bio.tools/pedhunter,100.0,50.0
9711,https://bio.tools/Epi-GTBN,100.0,62.5
9712,https://bio.tools/findzebra,100.0,50.0
9713,https://bio.tools/MITF-low_melanomas_MITF-independent,100.0,37.5
9714,https://bio.tools/viralmir,100.0,50.0
9715,https://bio.tools/slimfinder,100.0,62.5
9716,https://bio.tools/Metadata_Editor,100.0,37.5
9717,https://bio.tools/sitehound-web,100.0,50.0
9718,https://bio.tools/hipathia,100.0,75.0
9719,https://bio.tools/scde,100.0,75.0
9720,https://bio.tools/ISIMA,100.0,50.0
9721,https://bio.tools/pysradb,100.0,62.5
9722,https://bio.tools/dn3,100.0,62.5
9723,https://bio.tools/uniprotkb_swiss-prot,100.0,50.0
9724,https://bio.tools/cloudburst,100.0,50.0
9725,https://bio.tools/EnteroBase,100.0,50.0
9726,https://bio.tools/bionode-sam,100.0,62.5
9727,https://bio.tools/GMCLDA,100.0,50.0
9728,https://bio.tools/DNA_Rchitect,100.0,62.5
9729,https://bio.tools/ldkit,100.0,50.0
9730,https://bio.tools/rddpred,100.0,50.0
9731,https://bio.tools/pATsi,100.0,50.0
9732,https://bio.tools/lracluster,100.0,50.0
9733,https://bio.tools/panisa,100.0,50.0
9734,https://bio.tools/isonet,100.0,62.5
9735,https://bio.tools/XGBoost,100.0,50.0
9736,https://bio.tools/lfc,100.0,50.0
9737,https://bio.tools/contiguator,100.0,50.0
9738,https://bio.tools/AsyRW,100.0,37.5
9739,https://bio.tools/hcgres,100.0,50.0
9740,https://bio.tools/mutanalyst,100.0,50.0
9741,https://bio.tools/gcmap,100.0,75.0
9742,https://bio.tools/roi_feature_projection,100.0,62.5
9743,https://bio.tools/scATAC-seq,100.0,37.5
9744,https://bio.tools/imseq,100.0,50.0
9745,https://bio.tools/aperture,100.0,62.5
9746,https://bio.tools/rhizovision-explorer,100.0,62.5
9747,https://bio.tools/ECLAIR,100.0,62.5
9748,https://bio.tools/goenrichment,100.0,75.0
9749,https://bio.tools/DisConICA,100.0,75.0
9750,https://bio.tools/oncogenomiclandscapes,100.0,12.5
9751,https://bio.tools/les,100.0,75.0
9752,https://bio.tools/dmeas,100.0,62.5
9753,https://bio.tools/storm,100.0,50.0
9754,https://bio.tools/matscholar,100.0,62.5
9755,https://bio.tools/pipeline-MoNaS,100.0,37.5
9756,https://bio.tools/mirdnn,100.0,62.5
9757,https://bio.tools/GrapeMine,100.0,75.0
9758,https://bio.tools/fqduplicate,100.0,62.5
9759,https://bio.tools/dbsts,100.0,50.0
9760,https://bio.tools/interproscan_4,100.0,75.0
9761,https://bio.tools/genomicfeatures,100.0,75.0
9762,https://bio.tools/forcefield_ncaa,100.0,50.0
9763,https://bio.tools/consult,100.0,62.5
9764,https://bio.tools/gast,100.0,50.0
9765,https://bio.tools/graph-gpa,100.0,75.0
9766,https://bio.tools/rjprimers,100.0,50.0
9767,https://bio.tools/baynorm,100.0,62.5
9768,https://bio.tools/boardion,100.0,37.5
9769,https://bio.tools/qupath,100.0,75.0
9770,https://bio.tools/clean_reads,100.0,50.0
9771,https://bio.tools/kipper,100.0,50.0
9772,https://bio.tools/arrest,100.0,50.0
9773,https://bio.tools/dexom,100.0,62.5
9774,https://bio.tools/wdac,100.0,50.0
9775,https://bio.tools/driverpower,100.0,62.5
9776,https://bio.tools/fresco,100.0,50.0
9777,https://bio.tools/KinVis,100.0,75.0
9778,https://bio.tools/micha,100.0,62.5
9779,https://bio.tools/ModelExplorer,100.0,75.0
9780,https://bio.tools/Kirchhoff_polynomials,100.0,50.0
9781,https://bio.tools/MOAT,100.0,62.5
9782,https://bio.tools/scalce,100.0,50.0
9783,https://bio.tools/PACES,100.0,50.0
9784,https://bio.tools/unicon3d,100.0,50.0
9785,https://bio.tools/vffva,100.0,50.0
9786,https://bio.tools/HNCDB,100.0,62.5
9787,https://bio.tools/edal,100.0,75.0
9788,https://bio.tools/aligngraph2,100.0,50.0
9789,https://bio.tools/rlasso-cox,100.0,50.0
9790,https://bio.tools/fgap,100.0,75.0
9791,https://bio.tools/noisy,100.0,62.5
9792,https://bio.tools/mirvas,100.0,37.5
9793,https://bio.tools/rainbowstorm,100.0,37.5
9794,https://bio.tools/sana,100.0,50.0
9795,https://bio.tools/beatsonlab-microbialgenomics,100.0,50.0
9796,https://bio.tools/TXG-MAPr,100.0,25.0
9797,https://bio.tools/DeepRiPP,100.0,50.0
9798,https://bio.tools/odorify,100.0,50.0
9799,https://bio.tools/fabox,100.0,62.5
9800,https://bio.tools/mgenome,100.0,50.0
9801,https://bio.tools/rnaposers,100.0,37.5
9802,https://bio.tools/luca,100.0,50.0
9803,https://bio.tools/pathway_parameter_advising,100.0,62.5
9804,https://bio.tools/oligo,100.0,75.0
9805,https://bio.tools/gexplora,100.0,50.0
9806,https://bio.tools/mzs_tools,100.0,62.5
9807,https://bio.tools/Protein_Homeostasis_Database,100.0,37.5
9808,https://bio.tools/DiscoRhythm,100.0,62.5
9809,https://bio.tools/mmnet,100.0,75.0
9810,https://bio.tools/rhinella,100.0,37.5
9811,https://bio.tools/torquemada,100.0,37.5
9812,https://bio.tools/scclassifr,100.0,37.5
9813,https://bio.tools/prebi,100.0,50.0
9814,https://bio.tools/fox-insight,100.0,50.0
9815,https://bio.tools/ensembl_genomes_protists_sequence_search,100.0,75.0
9816,https://bio.tools/RatHat,100.0,37.5
9817,https://bio.tools/netaligner,100.0,50.0
9818,https://bio.tools/aop4eupest,100.0,50.0
9819,https://bio.tools/SLR_autogenerated,100.0,50.0
9820,https://bio.tools/agile,100.0,50.0
9821,https://bio.tools/neat-ngs,100.0,50.0
9822,https://bio.tools/Pathway_Tools_autogenerated,100.0,37.5
9823,https://bio.tools/mistic,100.0,50.0
9824,https://bio.tools/cnvfilter,100.0,75.0
9825,https://bio.tools/icheck,100.0,75.0
9826,https://bio.tools/genclip,100.0,50.0
9827,https://bio.tools/maxalign,100.0,62.5
9828,https://bio.tools/seqsimla,100.0,50.0
9829,https://bio.tools/partek_genomics_suite,100.0,50.0
9830,https://bio.tools/homozygositymapper,100.0,50.0
9831,https://bio.tools/exibd,100.0,62.5
9832,https://bio.tools/benchmarkncvtools,100.0,50.0
9833,https://bio.tools/lgsfaligner,100.0,50.0
9834,https://bio.tools/drjcc,100.0,50.0
9835,https://bio.tools/angsd-wrapper,100.0,50.0
9836,https://bio.tools/DeepDBP,100.0,50.0
9837,https://bio.tools/sartools,100.0,87.5
9838,https://bio.tools/HAF-pipe,100.0,50.0
9839,https://bio.tools/PSI-SMALP,100.0,25.0
9840,https://bio.tools/DeepPromise,100.0,50.0
9841,https://bio.tools/rsat_peak-motifs,100.0,50.0
9842,https://bio.tools/easyparallel,100.0,62.5
9843,https://bio.tools/iris,100.0,50.0
9844,https://bio.tools/BMSS,100.0,62.5
9845,https://bio.tools/xstreme,100.0,50.0
9846,https://bio.tools/bx-python,100.0,37.5
9847,https://bio.tools/dnabindprot,100.0,50.0
9848,https://bio.tools/novelseq,100.0,62.5
9849,https://bio.tools/memblob,100.0,25.0
9850,https://bio.tools/glycodigest,100.0,50.0
9851,https://bio.tools/QSAR-Co,100.0,50.0
9852,https://bio.tools/t1dbase,100.0,50.0
9853,https://bio.tools/Omic-Sig,100.0,62.5
9854,https://bio.tools/grabseqs,100.0,62.5
9855,https://bio.tools/SpikeInterface,100.0,37.5
9856,https://bio.tools/bartweb,100.0,50.0
9857,https://bio.tools/SumHer,100.0,62.5
9858,https://bio.tools/fasttrack,100.0,62.5
9859,https://bio.tools/NASA,100.0,25.0
9860,https://bio.tools/imas,100.0,62.5
9861,https://bio.tools/lognormal-perfusion-model,100.0,37.5
9862,https://bio.tools/chip-bit2,100.0,50.0
9863,https://bio.tools/fivex,100.0,62.5
9864,https://bio.tools/MERMAID,100.0,62.5
9865,https://bio.tools/SFLA_IWSSr,100.0,37.5
9866,https://bio.tools/pdv,100.0,62.5
9867,https://bio.tools/a4base,100.0,75.0
9868,https://bio.tools/aurea,100.0,50.0
9869,https://bio.tools/paxtools,100.0,50.0
9870,https://bio.tools/MESSA,100.0,50.0
9871,https://bio.tools/rgpdb,100.0,37.5
9872,https://bio.tools/sparqlgraph,100.0,50.0
9873,https://bio.tools/amypdb,100.0,50.0
9874,https://bio.tools/metfrag,100.0,62.5
9875,https://bio.tools/TECH-VER,100.0,37.5
9876,https://bio.tools/qusage,100.0,75.0
9877,https://bio.tools/INTERPRET_DSS,100.0,62.5
9878,https://bio.tools/methylflow,100.0,50.0
9879,https://bio.tools/tqdist,100.0,62.5
9880,https://bio.tools/webprinses,100.0,62.5
9881,https://bio.tools/blastalign,100.0,62.5
9882,https://bio.tools/gonuts,100.0,50.0
9883,https://bio.tools/scGen,100.0,50.0
9884,https://bio.tools/rs-expnet-crnmf,100.0,62.5
9885,https://bio.tools/htpheno,100.0,50.0
9886,https://bio.tools/solar-eclipse,100.0,62.5
9887,https://bio.tools/atsubp,100.0,50.0
9888,https://bio.tools/eQTL,100.0,37.5
9889,https://bio.tools/ccp4_wiki,100.0,50.0
9890,https://bio.tools/suretypescr,100.0,62.5
9891,https://bio.tools/labcas,100.0,50.0
9892,https://bio.tools/proteowizard,100.0,50.0
9893,https://bio.tools/metanetc,100.0,50.0
9894,https://bio.tools/FunMappOne,100.0,62.5
9895,https://bio.tools/karga,100.0,62.5
9896,https://bio.tools/wgbssuite,100.0,50.0
9897,https://bio.tools/ParGenes,100.0,62.5
9898,https://bio.tools/sistematx,100.0,50.0
9899,https://bio.tools/NCutYX,100.0,62.5
9900,https://bio.tools/Illustrate,100.0,50.0
9901,https://bio.tools/Mango_autogenerated,100.0,37.5
9902,https://bio.tools/maldi_quant,100.0,75.0
9903,https://bio.tools/Fluid_Dynamics_Android_Application,100.0,37.5
9904,https://bio.tools/unfold-structures,100.0,50.0
9905,https://bio.tools/chipenrich,100.0,75.0
9906,https://bio.tools/Sentieon_DNASeq,100.0,37.5
9907,https://bio.tools/simbiologynca,100.0,37.5
9908,https://bio.tools/gffread,100.0,50.0
9909,https://bio.tools/mpss,100.0,50.0
9910,https://bio.tools/emirit,100.0,62.5
9911,https://bio.tools/zoomqa,100.0,50.0
9912,https://bio.tools/EncyclopeDIA,100.0,75.0
9913,https://bio.tools/gst,100.0,50.0
9914,https://bio.tools/pci-ss,100.0,50.0
9915,https://bio.tools/lstrap,100.0,62.5
9916,https://bio.tools/MetaOmics,100.0,62.5
9917,https://bio.tools/multi-findcore-toolbox,100.0,50.0
9918,https://bio.tools/cordax,100.0,25.0
9919,https://bio.tools/genoexp,100.0,50.0
9920,https://bio.tools/canimmunother,100.0,50.0
9921,https://bio.tools/microinspector,100.0,50.0
9922,https://bio.tools/necklace,100.0,62.5
9923,https://bio.tools/SDA_autogenerated,100.0,50.0
9924,https://bio.tools/regsnps-asb,100.0,37.5
9925,https://bio.tools/Metapop,100.0,62.5
9926,https://bio.tools/lahma,100.0,50.0
9927,https://bio.tools/PerMemDB,100.0,37.5
9928,https://bio.tools/metscape_3,100.0,50.0
9929,https://bio.tools/phenebank,100.0,62.5
9930,https://bio.tools/ARGA,100.0,62.5
9931,https://bio.tools/Singapore,100.0,37.5
9932,https://bio.tools/icare,100.0,75.0
9933,https://bio.tools/cabs-flex,100.0,50.0
9934,https://bio.tools/TasselNetv2,100.0,37.5
9935,https://bio.tools/volcanoser,100.0,50.0
9936,https://bio.tools/libroadrunner,100.0,50.0
9937,https://bio.tools/aacon,100.0,50.0
9938,https://bio.tools/NRGXL,100.0,50.0
9939,https://bio.tools/dnasu,100.0,50.0
9940,https://bio.tools/netmhciipan,100.0,87.5
9941,https://bio.tools/g4detector,100.0,50.0
9942,https://bio.tools/ubine,100.0,50.0
9943,https://bio.tools/egassembler,100.0,50.0
9944,https://bio.tools/yank,100.0,75.0
9945,https://bio.tools/GMpi,100.0,37.5
9946,https://bio.tools/REFUGE_Challenge,100.0,37.5
9947,https://bio.tools/MCScan,100.0,0.0
9948,https://bio.tools/prettyplot_ws_husar,100.0,50.0
9949,https://bio.tools/qalign,100.0,50.0
9950,https://bio.tools/sarcoatlas,100.0,37.5
9951,https://bio.tools/modelbase,100.0,62.5
9952,https://bio.tools/chloroplot,100.0,50.0
9953,https://bio.tools/msstatsqcgui,100.0,62.5
9954,https://bio.tools/disprot,100.0,75.0
9955,https://bio.tools/j,100.0,50.0
9956,https://bio.tools/poxo,100.0,50.0
9957,https://bio.tools/mapi,100.0,75.0
9958,https://bio.tools/deepcso,100.0,50.0
9959,https://bio.tools/mist-stitch,100.0,50.0
9960,https://bio.tools/bip_finder,100.0,37.5
9961,https://bio.tools/capdsd,100.0,50.0
9962,https://bio.tools/correlogo,100.0,50.0
9963,https://bio.tools/detr-db,100.0,50.0
9964,https://bio.tools/purgehaplotigs,100.0,62.5
9965,https://bio.tools/mulcom,100.0,75.0
9966,https://bio.tools/htssip,100.0,50.0
9967,https://bio.tools/hpc-reditools,100.0,50.0
9968,https://bio.tools/cryoem_ontology,100.0,25.0
9969,https://bio.tools/riboflow-switches,100.0,50.0
9970,https://bio.tools/dreimt,100.0,50.0
9971,https://bio.tools/PhyloMagnet,100.0,50.0
9972,https://bio.tools/encore,100.0,50.0
9973,https://bio.tools/DOVE,100.0,62.5
9974,https://bio.tools/New_Basis_Set_Exchange,100.0,62.5
9975,https://bio.tools/ontoquest_ws,100.0,50.0
9976,https://bio.tools/rafah,100.0,37.5
9977,https://bio.tools/wssas,100.0,62.5
9978,https://bio.tools/tcrmatch,100.0,50.0
9979,https://bio.tools/pingo,100.0,62.5
9980,https://bio.tools/autoclass_ijm,100.0,50.0
9981,https://bio.tools/mixmul,100.0,50.0
9982,https://bio.tools/bcs,100.0,62.5
9983,https://bio.tools/mafco,100.0,50.0
9984,https://bio.tools/primordia,100.0,50.0
9985,https://bio.tools/nubeam-dedup,100.0,62.5
9986,https://bio.tools/keeseek,100.0,62.5
9987,https://bio.tools/mlrMBO,100.0,50.0
9988,https://bio.tools/malboost,100.0,62.5
9989,https://bio.tools/scan-x,100.0,62.5
9990,https://bio.tools/spiderlearner,100.0,62.5
9991,https://bio.tools/cghbase,100.0,75.0
9992,https://bio.tools/RHPCG,100.0,37.5
9993,https://bio.tools/MutSig2CV,100.0,62.5
9994,https://bio.tools/Faerun,100.0,50.0
9995,https://bio.tools/ECHO_autogenerated,100.0,50.0
9996,https://bio.tools/mapperdb,100.0,50.0
9997,https://bio.tools/GlycanAnalyzer,100.0,75.0
9998,https://bio.tools/pycotools,100.0,50.0
9999,https://bio.tools/signac,100.0,37.5
10000,https://bio.tools/vibiba,100.0,50.0
10001,https://bio.tools/Scientific_Educational,100.0,37.5
10002,https://bio.tools/SPAG,100.0,37.5
10003,https://bio.tools/FRUS,100.0,25.0
10004,https://bio.tools/iris3,100.0,62.5
10005,https://bio.tools/v-sva,100.0,50.0
10006,https://bio.tools/qcGenomics,100.0,0.0
10007,https://bio.tools/pudge,100.0,50.0
10008,https://bio.tools/bacom,100.0,50.0
10009,https://bio.tools/ethoflow,100.0,37.5
10010,https://bio.tools/dismiss,100.0,62.5
10011,https://bio.tools/bmdx,100.0,50.0
10012,https://bio.tools/ocsana,100.0,50.0
10013,https://bio.tools/apin,100.0,37.5
10014,https://bio.tools/ccp4mg,100.0,62.5
10015,https://bio.tools/se-atlas,100.0,50.0
10016,https://bio.tools/neco,100.0,50.0
10017,https://bio.tools/rd-connect,100.0,50.0
10018,https://bio.tools/signalalign,100.0,62.5
10019,https://bio.tools/funchip,100.0,75.0
10020,https://bio.tools/CURLS,100.0,25.0
10021,https://bio.tools/argminer,100.0,50.0
10022,https://bio.tools/flowutils,100.0,75.0
10023,https://bio.tools/calmorph,100.0,50.0
10024,https://bio.tools/proteinfer,100.0,62.5
10025,https://bio.tools/derfinder,100.0,75.0
10026,https://bio.tools/CASP13,100.0,37.5
10027,https://bio.tools/reconstruction-spectral-analysis-oct,100.0,50.0
10028,https://bio.tools/anonimme,100.0,37.5
10029,https://bio.tools/fadb-china,100.0,50.0
10030,https://bio.tools/CRAFT,100.0,62.5
10031,https://bio.tools/rdp,100.0,50.0
10032,https://bio.tools/CANet,100.0,37.5
10033,https://bio.tools/sesaw,100.0,62.5
10034,https://bio.tools/ipk_blast,100.0,62.5
10035,https://bio.tools/r,100.0,50.0
10036,https://bio.tools/pathdnn,100.0,37.5
10037,https://bio.tools/rnaprot,100.0,62.5
10038,https://bio.tools/maker-p,100.0,50.0
10039,https://bio.tools/infocalc,100.0,50.0
10040,https://bio.tools/scelvis,100.0,50.0
10041,https://bio.tools/geneexprdataanalyzer,100.0,50.0
10042,https://bio.tools/subliminal_toolbox,100.0,50.0
10043,https://bio.tools/Seq2Feature,100.0,62.5
10044,https://bio.tools/randompat,100.0,37.5
10045,https://bio.tools/baerhunter,100.0,50.0
10046,https://bio.tools/AsANet,100.0,62.5
10047,https://bio.tools/dynapho,100.0,50.0
10048,https://bio.tools/nadbinder,100.0,50.0
10049,https://bio.tools/tbcaps,100.0,37.5
10050,https://bio.tools/bisen,100.0,50.0
10051,https://bio.tools/MLMDA,100.0,37.5
10052,https://bio.tools/IMGT_Allele-Align,100.0,50.0
10053,https://bio.tools/neuprint,100.0,62.5
10054,https://bio.tools/proteinlens,100.0,62.5
10055,https://bio.tools/PCIR,100.0,50.0
10056,https://bio.tools/dart,100.0,75.0
10057,https://bio.tools/repitools,100.0,75.0
10058,https://bio.tools/notung,100.0,50.0
10059,https://bio.tools/gosemsim,100.0,75.0
10060,https://bio.tools/orthodb,100.0,50.0
10061,https://bio.tools/genvisr,100.0,75.0
10062,https://bio.tools/uemtomaton,100.0,25.0
10063,https://bio.tools/shelx,100.0,62.5
10064,https://bio.tools/flowsim,100.0,62.5
10065,https://bio.tools/amlvaran,100.0,62.5
10066,https://bio.tools/mdock,100.0,37.5
10067,https://bio.tools/ivygapse,100.0,62.5
10068,https://bio.tools/nap-cnb,100.0,50.0
10069,https://bio.tools/corc,100.0,62.5
10070,https://bio.tools/flype,100.0,37.5
10071,https://bio.tools/harmony,100.0,50.0
10072,https://bio.tools/IndigoMine,100.0,75.0
10073,https://bio.tools/polishem,100.0,50.0
10074,https://bio.tools/WASPS,100.0,37.5
10075,https://bio.tools/tracts,100.0,50.0
10076,https://bio.tools/euadb,100.0,50.0
10077,https://bio.tools/spatialde,100.0,62.5
10078,https://bio.tools/CARNIVAL,100.0,37.5
10079,https://bio.tools/mirmat,100.0,50.0
10080,https://bio.tools/metamaps,100.0,50.0
10081,https://bio.tools/LTIP,100.0,25.0
10082,https://bio.tools/crisp-view,100.0,50.0
10083,https://bio.tools/hihmm,100.0,62.5
10084,https://bio.tools/cnapp,100.0,50.0
10085,https://bio.tools/SVJedi,100.0,50.0
10086,https://bio.tools/XGANDALF,100.0,37.5
10087,https://bio.tools/metaboprep,100.0,62.5
10088,https://bio.tools/scmappr,100.0,50.0
10089,https://bio.tools/LM-GlycomeAtlas,100.0,50.0
10090,https://bio.tools/cyanorak,100.0,50.0
10091,https://bio.tools/rna-ribo-explorer,100.0,50.0
10092,https://bio.tools/wfa,100.0,37.5
10093,https://bio.tools/biogitflow,100.0,50.0
10094,https://bio.tools/bioseqzip,100.0,50.0
10095,https://bio.tools/gotree,100.0,62.5
10096,https://bio.tools/cogtale,100.0,50.0
10097,https://bio.tools/srprism,100.0,37.5
10098,https://bio.tools/genecite,100.0,50.0
10099,https://bio.tools/usearch,100.0,50.0
10100,https://bio.tools/pymol,100.0,50.0
10101,https://bio.tools/phasetank,100.0,50.0
10102,https://bio.tools/brats-toolkit,100.0,62.5
10103,https://bio.tools/phlawd,100.0,50.0
10104,https://bio.tools/parbibit,100.0,50.0
10105,https://bio.tools/bipom,100.0,62.5
10106,https://bio.tools/SAIM,100.0,25.0
10107,https://bio.tools/histomicstk,100.0,50.0
10108,https://bio.tools/easyxpress,100.0,62.5
10109,https://bio.tools/stringgaussnet,100.0,50.0
10110,https://bio.tools/rfk45-ode-solver,100.0,37.5
10111,https://bio.tools/DENOPTIM,100.0,62.5
10112,https://bio.tools/covid-19-signsym,100.0,50.0
10113,https://bio.tools/prebs,100.0,75.0
10114,https://bio.tools/nanoj,100.0,62.5
10115,https://bio.tools/ceps,100.0,62.5
10116,https://bio.tools/dimm-sc,100.0,50.0
10117,https://bio.tools/progenomes,100.0,75.0
10118,https://bio.tools/betaware-deep,100.0,62.5
10119,https://bio.tools/opencyto,100.0,75.0
10120,https://bio.tools/eloper,100.0,62.5
10121,https://bio.tools/rdnaanalyzer,100.0,50.0
10122,https://bio.tools/pathonet,100.0,50.0
10123,https://bio.tools/ipromoter-2l,100.0,50.0
10124,https://bio.tools/enrichmentmap,100.0,50.0
10125,https://bio.tools/anti-CRISPR,100.0,25.0
10126,https://bio.tools/biomart_central,100.0,50.0
10127,https://bio.tools/psspred,100.0,62.5
10128,https://bio.tools/PHYLOViZ,100.0,62.5
10129,https://bio.tools/Nomogram_Prognostic_Model,100.0,37.5
10130,https://bio.tools/telotool,100.0,50.0
10131,https://bio.tools/blind_docking_server,100.0,25.0
10132,https://bio.tools/shigeifinder,100.0,62.5
10133,https://bio.tools/deepn,100.0,62.5
10134,https://bio.tools/sampn,100.0,37.5
10135,https://bio.tools/spikepro,100.0,62.5
10136,https://bio.tools/frcd,100.0,50.0
10137,https://bio.tools/jsquid,100.0,62.5
10138,https://bio.tools/thinspace,100.0,50.0
10139,https://bio.tools/hit,100.0,50.0
10140,https://bio.tools/raig,100.0,50.0
10141,https://bio.tools/amigo2,100.0,50.0
10142,https://bio.tools/SOPP,100.0,25.0
10143,https://bio.tools/msi_mass_spectrometry,100.0,62.5
10144,https://bio.tools/occupeak,100.0,50.0
10145,https://bio.tools/mirnatissueatlas2,100.0,62.5
10146,https://bio.tools/hiergwas,100.0,75.0
10147,https://bio.tools/fluxer,100.0,50.0
10148,https://bio.tools/bags-barcode,100.0,37.5
10149,https://bio.tools/grapes-dd,100.0,62.5
10150,https://bio.tools/segseq,100.0,50.0
10151,https://bio.tools/viralfusionseq,100.0,62.5
10152,https://bio.tools/fiddle,100.0,62.5
10153,https://bio.tools/volocity,100.0,50.0
10154,https://bio.tools/mdscan,100.0,50.0
10155,https://bio.tools/bttoxin_digger,100.0,62.5
10156,https://bio.tools/vlume,100.0,37.5
10157,https://bio.tools/mammalian_gene_collection,100.0,62.5
10158,https://bio.tools/madseq,100.0,75.0
10159,https://bio.tools/plantnatsdb,100.0,50.0
10160,https://bio.tools/bhit,100.0,50.0
10161,https://bio.tools/NDD,100.0,62.5
10162,https://bio.tools/multipsq,100.0,62.5
10163,https://bio.tools/pub2tools2021__cytomorph,100.0,62.5
10164,https://bio.tools/codelink,100.0,75.0
10165,https://bio.tools/DAISY,100.0,50.0
10166,https://bio.tools/deconpeaker,100.0,50.0
10167,https://bio.tools/proteomeexpert,100.0,50.0
10168,https://bio.tools/mdpfinder,100.0,50.0
10169,https://bio.tools/biojs-vis-pmccitation,100.0,62.5
10170,https://bio.tools/fsuite,100.0,50.0
10171,https://bio.tools/blast2go,100.0,50.0
10172,https://bio.tools/PyLandStats,100.0,50.0
10173,https://bio.tools/coryneregnet,100.0,50.0
10174,https://bio.tools/impact_s,100.0,75.0
10175,https://bio.tools/R2,100.0,37.5
10176,https://bio.tools/genprobis,100.0,50.0
10177,https://bio.tools/mosaicexplorerj,100.0,62.5
10178,https://bio.tools/mutation_maker,100.0,62.5
10179,https://bio.tools/pycogent,100.0,62.5
10180,https://bio.tools/spirpro,100.0,50.0
10181,https://bio.tools/simba,100.0,50.0
10182,https://bio.tools/fold2seq,100.0,62.5
10183,https://bio.tools/clumpak,100.0,62.5
10184,https://bio.tools/CAPICE,100.0,50.0
10185,https://bio.tools/triodenovo,100.0,50.0
10186,https://bio.tools/cbmos,100.0,62.5
10187,https://bio.tools/KisSplice,100.0,0.0
10188,https://bio.tools/split-GAL4,100.0,62.5
10189,https://bio.tools/sipred,100.0,50.0
10190,https://bio.tools/nuCpos,100.0,50.0
10191,https://bio.tools/ggroups,100.0,62.5
10192,https://bio.tools/orphelia,100.0,50.0
10193,https://bio.tools/suspect-pza,100.0,37.5
10194,https://bio.tools/metapass,100.0,50.0
10195,https://bio.tools/rnapathfinder,100.0,50.0
10196,https://bio.tools/ichromo,100.0,62.5
10197,https://bio.tools/visual3d,100.0,50.0
10198,https://bio.tools/rescript,100.0,50.0
10199,https://bio.tools/metaproteomeanalyzer,100.0,50.0
10200,https://bio.tools/fmap-membrane,100.0,50.0
10201,https://bio.tools/synthaser,100.0,62.5
10202,https://bio.tools/pcredux,100.0,75.0
10203,https://bio.tools/warpp,100.0,50.0
10204,https://bio.tools/SE-DMTG,100.0,37.5
10205,https://bio.tools/bison,100.0,50.0
10206,https://bio.tools/IPIE,100.0,25.0
10207,https://bio.tools/glycopathdb,100.0,50.0
10208,https://bio.tools/comma,100.0,50.0
10209,https://bio.tools/igviewer,100.0,50.0
10210,https://bio.tools/DeepMito,100.0,62.5
10211,https://bio.tools/PATOPA,100.0,50.0
10212,https://bio.tools/codon_usage_database,100.0,50.0
10213,https://bio.tools/mfold,100.0,50.0
10214,https://bio.tools/metu,100.0,37.5
10215,https://bio.tools/scry,100.0,75.0
10216,https://bio.tools/FluReassort,100.0,50.0
10217,https://bio.tools/step3,100.0,50.0
10218,https://bio.tools/scebe,100.0,37.5
10219,https://bio.tools/DecoyDeveloper,100.0,62.5
10220,https://bio.tools/interevdock2,100.0,75.0
10221,https://bio.tools/imread_big,100.0,37.5
10222,https://bio.tools/instadock,100.0,50.0
10223,https://bio.tools/yodel,100.0,62.5
10224,https://bio.tools/synergyfinder_plus,100.0,62.5
10225,https://bio.tools/coexp-web,100.0,62.5
10226,https://bio.tools/dropClust,100.0,62.5
10227,https://bio.tools/GOMAP,100.0,50.0
10228,https://bio.tools/gnat,100.0,50.0
10229,https://bio.tools/samtools_filter,100.0,62.5
10230,https://bio.tools/partest,100.0,37.5
10231,https://bio.tools/ddbj,100.0,50.0
10232,https://bio.tools/pyunixmd,100.0,62.5
10233,https://bio.tools/assist_active,100.0,50.0
10234,https://bio.tools/splink,100.0,37.5
10235,https://bio.tools/ABPS,100.0,50.0
10236,https://bio.tools/jedi,100.0,50.0
10237,https://bio.tools/bitpai,100.0,50.0
10238,https://bio.tools/canary,100.0,62.5
10239,https://bio.tools/migraine,100.0,50.0
10240,https://bio.tools/al3c,100.0,50.0
10241,https://bio.tools/haploview,100.0,62.5
10242,https://bio.tools/hvf_extraction_script,100.0,62.5
